ds,item id,ingredient,y
2024-05-16,0851234006408-AL,Colombia,29.28
2024-05-16,00850029152033,Colombia,4.88
2024-05-16,0851234006408-AL,Colombia,21.96
2024-05-16,00850029152088,Sumatra,9.76
2024-05-16,00850029152033,Colombia,14.64
2024-05-16,0851234006408-AL,Colombia,7.32
2024-05-16,0851234006200-AL,DCF Colombia,2.13
2024-05-16,1.085E+13,Costa Rica,0.89
2024-05-16,1.085E+13,Brazil,0.89
2024-05-16,1.085E+13,Colombia,0.89
2024-05-16,1.085E+13,Mexico,0.89
2024-05-20,0851234006500-AL,Colombia,0.59
2024-05-20,0851234006500-AL,Costa Rica,0.59
2024-05-20,0851234006500-AL,Sumatra,0.59
2024-05-20,0851234006500-AL,Ethiopia,0.59
2024-05-20,0851234006500-AL,Colombia,0.59
2024-05-20,0851234006500-AL,Costa Rica,0.59
2024-05-20,0851234006500-AL,Sumatra,0.59
2024-05-20,0851234006500-AL,Ethiopia,0.59
2024-05-20,00850029152088,Sumatra,29.28
2024-05-20,0851234006500-AL,Colombia,0.59
2024-05-20,0851234006500-AL,Costa Rica,0.59
2024-05-20,0851234006500-AL,Sumatra,0.59
2024-05-20,0851234006500-AL,Ethiopia,0.59
2024-05-20,0851234006500-AL,Colombia,1.18
2024-05-20,0851234006500-AL,Costa Rica,1.18
2024-05-20,0851234006500-AL,Sumatra,1.18
2024-05-20,0851234006500-AL,Ethiopia,1.18
2024-05-21,0851234006500-AL,Colombia,0.59
2024-05-21,0851234006500-AL,Costa Rica,0.59
2024-05-21,0851234006500-AL,Sumatra,0.59
2024-05-21,0851234006500-AL,Ethiopia,0.59
2024-05-21,0851234006170-AL,Sumatra,0.36210000000000003
2024-05-21,0851234006500-AL,Colombia,0.59
2024-05-21,0851234006500-AL,Costa Rica,0.59
2024-05-21,0851234006500-AL,Sumatra,0.59
2024-05-21,0851234006500-AL,Ethiopia,0.59
2024-05-22,2.08677E+13,DCF Colombia,0.89
2024-05-22,1.085E+13,Mexico,0.89
2024-05-22,0851234006500-AL,Colombia,0.59
2024-05-22,0851234006500-AL,Costa Rica,0.59
2024-05-22,0851234006500-AL,Sumatra,0.59
2024-05-22,0851234006500-AL,Ethiopia,0.59
2024-05-22,851234006364-AL,Colombia,2.15
2024-05-22,0851234006500-AL,Colombia,0.59
2024-05-22,0851234006500-AL,Costa Rica,0.59
2024-05-22,0851234006500-AL,Sumatra,0.59
2024-05-22,0851234006500-AL,Ethiopia,0.59
2024-05-22,851234006194-AL,Colombia,1.94
2024-05-22,0851234006500-AL,Colombia,0.59
2024-05-22,0851234006500-AL,Costa Rica,0.59
2024-05-22,0851234006500-AL,Sumatra,0.59
2024-05-22,0851234006500-AL,Ethiopia,0.59
2024-05-22,00850029152033,Colombia,4.88
2024-05-23,00850029152033,Colombia,19.52
2024-05-23,00850029152088,Sumatra,4.88
2024-05-23,0851234006408-AL,Colombia,51.24
2024-05-23,2.08677E+13,DCF Colombia,0.89
2024-05-23,00850029152040,Costa Rica,4.88
2024-05-23,2.08677E+13,Colombia,1.78
2024-05-23,00850029152095,Ethiopia,4.88
2024-05-23,2.08677E+13,Colombia,1.78
2024-05-23,00850029152033,Colombia,19.52
2024-05-23,0851234006408-AL,Colombia,21.96
2024-05-23,2.08677E+13,Costa Rica,0.89
2024-05-23,00850029152088,Sumatra,4.88
2024-05-23,0851234006408-AL,Colombia,43.92
2024-05-23,00850029152088,Sumatra,9.76
2024-05-23,2.08677E+13,Colombia,0.89
2024-05-23,0851234006500-AL,Colombia,0.59
2024-05-23,0851234006500-AL,Costa Rica,0.59
2024-05-23,0851234006500-AL,Sumatra,0.59
2024-05-23,0851234006500-AL,Ethiopia,0.59
2024-05-23,2.08677E+13,Costa Rica,0.89
2024-05-23,00850029152033,Colombia,9.76
2024-05-24,0851234006500-AL,Colombia,0.59
2024-05-24,0851234006500-AL,Costa Rica,0.59
2024-05-24,0851234006500-AL,Sumatra,0.59
2024-05-24,0851234006500-AL,Ethiopia,0.59
2024-05-24,0851234006500-AL,Colombia,0.59
2024-05-24,0851234006500-AL,Costa Rica,0.59
2024-05-24,0851234006500-AL,Sumatra,0.59
2024-05-24,0851234006500-AL,Ethiopia,0.59
2024-05-24,851234006364-AL,Colombia,2.15
2024-05-27,0851234006500-AL,Colombia,1.18
2024-05-27,0851234006500-AL,Costa Rica,1.18
2024-05-27,0851234006500-AL,Sumatra,1.18
2024-05-27,0851234006500-AL,Ethiopia,1.18
2024-05-27,0851234006500-AL,Colombia,0.59
2024-05-27,0851234006500-AL,Costa Rica,0.59
2024-05-27,0851234006500-AL,Sumatra,0.59
2024-05-27,0851234006500-AL,Ethiopia,0.59
2024-05-27,0851234006500-AL,Colombia,0.59
2024-05-27,0851234006500-AL,Costa Rica,0.59
2024-05-27,0851234006500-AL,Sumatra,0.59
2024-05-27,0851234006500-AL,Ethiopia,0.59
2024-05-28,0851234006500-AL,Colombia,0.59
2024-05-28,0851234006500-AL,Costa Rica,0.59
2024-05-28,0851234006500-AL,Sumatra,0.59
2024-05-28,0851234006500-AL,Ethiopia,0.59
2024-05-28,0851234006500-AL,Colombia,0.59
2024-05-28,0851234006500-AL,Costa Rica,0.59
2024-05-28,0851234006500-AL,Sumatra,0.59
2024-05-28,0851234006500-AL,Ethiopia,0.59
2024-05-28,0851234006500-AL,Colombia,0.59
2024-05-28,0851234006500-AL,Costa Rica,0.59
2024-05-28,0851234006500-AL,Sumatra,0.59
2024-05-28,0851234006500-AL,Ethiopia,0.59
2024-05-28,2.08677E+13,Colombia,0.89
2024-05-28,10850029152191-AL,Mexico,4.26
2024-05-28,0851234006200-AL,DCF Colombia,2.13
2024-05-29,10851234006811-AL,Colombia,62.4
2024-05-29,00850029152033,Colombia,976
2024-05-29,0851234006159-AL,Colombia,357.84
2024-05-29,0851234006187-AL,Costa Rica,715.68
2024-05-29,2.08677E+13,DCF Colombia,89
2024-05-29,2.08677E+13,Costa Rica,400.5
2024-05-29,0851234006170-AL,Sumatra,204.48
2024-05-29,2.08677E+13,Colombia,400.5
2024-05-29,0851234006187-AL,Costa Rica,2.13
2024-05-29,0851234006500-AL,Colombia,0.59
2024-05-29,0851234006500-AL,Costa Rica,0.59
2024-05-29,0851234006500-AL,Sumatra,0.59
2024-05-29,0851234006500-AL,Ethiopia,0.59
2024-05-29,2.08677E+13,Colombia,2.67
2024-05-29,851234006364-AL,Colombia,2.15
2024-05-29,0851234006500-AL,Colombia,0.59
2024-05-29,0851234006500-AL,Costa Rica,0.59
2024-05-29,0851234006500-AL,Sumatra,0.59
2024-05-29,0851234006500-AL,Ethiopia,0.59
2024-05-30,00850029152040,Costa Rica,4.88
2024-05-30,0851234006408-AL,Colombia,43.92
2024-05-30,00850029152033,Colombia,14.64
2024-05-30,0851234006408-AL,Colombia,36.6
2024-05-30,0851234006187-AL,Costa Rica,2.13
2024-05-30,0851234006408-AL,Colombia,21.96
2024-05-30,0851234006187-AL,Costa Rica,4.26
2024-05-30,00850029152033,Colombia,4.88
2024-05-30,0851234006187-AL,Costa Rica,2.13
2024-05-30,0851234006408-AL,Colombia,36.6
2024-05-30,00850029152033,Colombia,4.88
2024-05-30,0851234006408-AL,Colombia,36.6
2024-05-30,2.08677E+13,DCF Colombia,0.89
2024-05-30,00850029152040,Costa Rica,4.88
2024-05-30,0851234006408-AL,Colombia,7.32
2024-05-30,0851234006500-AL,Colombia,0.59
2024-05-30,0851234006500-AL,Costa Rica,0.59
2024-05-30,0851234006500-AL,Sumatra,0.59
2024-05-30,0851234006500-AL,Ethiopia,0.59
2024-05-30,0851234006500-AL,Colombia,0.59
2024-05-30,0851234006500-AL,Costa Rica,0.59
2024-05-30,0851234006500-AL,Sumatra,0.59
2024-05-30,0851234006500-AL,Ethiopia,0.59
2024-05-30,851234006364-AL,Colombia,2.15
2024-05-31,0851234006500-AL,Colombia,0.59
2024-05-31,0851234006500-AL,Costa Rica,0.59
2024-05-31,0851234006500-AL,Sumatra,0.59
2024-05-31,0851234006500-AL,Ethiopia,0.59
2024-05-31,00850029152033,Colombia,4.88
2024-05-31,0851234006500-AL,Colombia,0.59
2024-05-31,0851234006500-AL,Costa Rica,0.59
2024-05-31,0851234006500-AL,Sumatra,0.59
2024-05-31,0851234006500-AL,Ethiopia,0.59
2024-06-03,2.08677E+13,Colombia,0.89
2024-06-03,2.08677E+13,DCF Colombia,0.89
2024-06-03,1.085E+13,Mexico,0.89
2024-06-03,2.08677E+13,Costa Rica,0.89
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,10850029152191-AL,Mexico,2.13
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,2.08677E+13,Costa Rica,0.89
2024-06-03,2.08677E+13,Colombia,0.89
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-03,0851234006500-AL,Colombia,0.59
2024-06-03,0851234006500-AL,Costa Rica,0.59
2024-06-03,0851234006500-AL,Sumatra,0.59
2024-06-03,0851234006500-AL,Ethiopia,0.59
2024-06-04,10851234006828-AL,Costa Rica,0.71
2024-06-04,10851234006828-AL,Sumatra,0.71
2024-06-04,10851234006828-AL,Ethiopia,0.71
2024-06-04,10850029152191-AL,Mexico,2.13
2024-06-04,0851234006500-AL,Colombia,0.59
2024-06-04,0851234006500-AL,Costa Rica,0.59
2024-06-04,0851234006500-AL,Sumatra,0.59
2024-06-04,0851234006500-AL,Ethiopia,0.59
2024-06-06,00850029152040,Costa Rica,4.88
2024-06-06,00850029152088,Sumatra,9.76
2024-06-06,00850029152033,Colombia,14.64
2024-06-06,0851234006408-AL,Colombia,36.6
2024-06-06,00850029152033,Colombia,24.4
2024-06-06,00850029152088,Sumatra,4.88
2024-06-06,00850029152040,Costa Rica,4.88
2024-06-06,0851234006408-AL,Colombia,29.28
2024-06-06,2.08677E+13,Colombia,0.89
2024-06-06,00850029152088,Sumatra,4.88
2024-06-06,0851234006408-AL,Colombia,21.96
2024-06-06,0851234006187-AL,Costa Rica,2.13
2024-06-06,0851234006408-AL,Colombia,14.64
2024-06-06,00850029152088,Sumatra,4.88
2024-06-06,00850029152033,Colombia,4.88
2024-06-06,2.08677E+13,DCF Colombia,0.89
2024-06-06,00850029152088,Sumatra,4.88
2024-06-06,00850029152088,Sumatra,4.88
2024-06-07,0851234006159-AL,Colombia,0.36210000000000003
2024-06-10,0851234006187-AL,Costa Rica,2.13
2024-06-10,2.08677E+13,Costa Rica,0.89
2024-06-10,0851234006159-AL,Colombia,2.13
2024-06-10,2.08677E+13,Colombia,0.89
2024-06-10,0851234006170-AL,Sumatra,2.13
2024-06-10,0851234006163-AL,Ethiopia,2.13
2024-06-10,0851234006187-AL,Costa Rica,0.7029
2024-06-10,10851234006828-AL,Costa Rica,0.1207
2024-06-10,10851234006828-AL,Sumatra,0.1207
2024-06-10,10851234006828-AL,Ethiopia,0.1207
2024-06-10,0851234006159-AL,Colombia,2.13
2024-06-10,851234006364-AL,Colombia,2.15
2024-06-10,00850029152033,Colombia,4.88
2024-06-11,00850029152033,Colombia,9.76
2024-06-11,851234006364-AL,Colombia,2.15
2024-06-11,0851234006163-AL,Ethiopia,2.13
2024-06-11,00850029152033,Colombia,4.88
2024-06-11,00850029152088,Sumatra,4.88
2024-06-12,0851234006187-AL,Costa Rica,2.13
2024-06-12,00850029152040,Costa Rica,9.76
2024-06-12,00850029152101,Costa Rica,1.63
2024-06-12,00850029152101,Sumatra,1.63
2024-06-12,00850029152101,Ethiopia,1.63
2024-06-12,2.08677E+13,Costa Rica,0.89
2024-06-12,1.085E+13,Brazil,0.89
2024-06-12,1.085E+13,Mexico,0.89
2024-06-12,1.085E+13,Costa Rica,0.89
2024-06-12,2.08677E+13,DCF Colombia,0.89
2024-06-12,1.085E+13,Colombia,0.89
2024-06-12,2.08677E+13,Colombia,0.89
2024-06-12,851234006364-AL,Colombia,2.15
2024-06-12,0851234006159-AL,Colombia,2.13
2024-06-13,0851234006408-AL,Colombia,1098
2024-06-13,0851234006159-AL,Colombia,357.84
2024-06-13,00850029152033,Colombia,3172
2024-06-13,0851234006170-AL,Sumatra,153.35999999999999
2024-06-13,2.08677E+13,DCF Colombia,89
2024-06-13,10851234006811-AL,Colombia,124.8
2024-06-13,10851234006828-AL,Costa Rica,34.08
2024-06-13,10851234006828-AL,Sumatra,34.08
2024-06-13,10851234006828-AL,Ethiopia,34.08
2024-06-13,0851234006187-AL,Costa Rica,2.13
2024-06-13,00850029152033,Colombia,29.28
2024-06-13,2.08677E+13,Colombia,0.89
2024-06-13,00850029152088,Sumatra,9.76
2024-06-13,0851234006408-AL,Colombia,153.72
2024-06-13,0851234006187-AL,Costa Rica,2.13
2024-06-13,00850029152101,Costa Rica,1.63
2024-06-13,00850029152101,Sumatra,1.63
2024-06-13,00850029152101,Ethiopia,1.63
2024-06-13,0851234006408-AL,Colombia,95.16
2024-06-13,0851234006187-AL,Costa Rica,4.26
2024-06-13,00850029152088,Sumatra,4.88
2024-06-13,2.08677E+13,Colombia,2.67
2024-06-13,00850029152033,Colombia,24.4
2024-06-13,00850029152088,Sumatra,4.88
2024-06-13,0851234006187-AL,Costa Rica,2.13
2024-06-13,2.08677E+13,DCF Colombia,0.89
2024-06-13,00850029152033,Colombia,19.52
2024-06-13,00850029152033,Colombia,4.88
2024-06-13,00850029152033,Colombia,4.88
2024-06-13,0851234006187-AL,Costa Rica,2.13
2024-06-13,851234006364-AL,Colombia,2.15
2024-06-14,0851234006159-AL,Colombia,2.13
2024-06-14,0851234006170-AL,Sumatra,0.36210000000000003
2024-06-14,00850029152101,Costa Rica,3.26
2024-06-14,00850029152101,Sumatra,3.26
2024-06-14,00850029152101,Ethiopia,3.26
2024-06-14,00850029152033,Colombia,24.4
2024-06-14,2.08677E+13,Costa Rica,0.89
2024-06-14,2.08677E+13,Colombia,1.78
2024-06-17,0851234006500-AL,Colombia,3.54
2024-06-17,0851234006500-AL,Costa Rica,3.54
2024-06-17,0851234006500-AL,Sumatra,3.54
2024-06-17,0851234006500-AL,Ethiopia,3.54
2024-06-17,00850029152033,Colombia,4.88
2024-06-17,2.08677E+13,Colombia,1.78
2024-06-17,2.08677E+13,Costa Rica,0.89
2024-06-17,851234006364-AL,Colombia,4.3
2024-06-17,00850029152095,Ethiopia,4.88
2024-06-17,00850029152040,Costa Rica,4.88
2024-06-17,10851234006828-AL,Costa Rica,0.71
2024-06-17,10851234006828-AL,Sumatra,0.71
2024-06-17,10851234006828-AL,Ethiopia,0.71
2024-06-18,0851234006500-AL,Colombia,1.18
2024-06-18,0851234006500-AL,Costa Rica,1.18
2024-06-18,0851234006500-AL,Sumatra,1.18
2024-06-18,0851234006500-AL,Ethiopia,1.18
2024-06-18,0851234006500-AL,Colombia,1.18
2024-06-18,0851234006500-AL,Costa Rica,1.18
2024-06-18,0851234006500-AL,Sumatra,1.18
2024-06-18,0851234006500-AL,Ethiopia,1.18
2024-06-18,0851234006500-AL,Colombia,5.8999999999999995
2024-06-18,0851234006500-AL,Costa Rica,5.8999999999999995
2024-06-18,0851234006500-AL,Sumatra,5.8999999999999995
2024-06-18,0851234006500-AL,Ethiopia,5.8999999999999995
2024-06-18,0851234006500-AL,Colombia,0.59
2024-06-18,0851234006500-AL,Costa Rica,0.59
2024-06-18,0851234006500-AL,Sumatra,0.59
2024-06-18,0851234006500-AL,Ethiopia,0.59
2024-06-18,00850029152040,Costa Rica,4.88
2024-06-18,851234006364-AL,Colombia,2.15
2024-06-18,2.08677E+13,Costa Rica,0.89
2024-06-18,0851234006500-AL,Colombia,0.59
2024-06-18,0851234006500-AL,Costa Rica,0.59
2024-06-18,0851234006500-AL,Sumatra,0.59
2024-06-18,0851234006500-AL,Ethiopia,0.59
2024-06-19,0851234006500-AL,Colombia,0.59
2024-06-19,0851234006500-AL,Costa Rica,0.59
2024-06-19,0851234006500-AL,Sumatra,0.59
2024-06-19,0851234006500-AL,Ethiopia,0.59
2024-06-19,0851234006500-AL,Colombia,1.18
2024-06-19,0851234006500-AL,Costa Rica,1.18
2024-06-19,0851234006500-AL,Sumatra,1.18
2024-06-19,0851234006500-AL,Ethiopia,1.18
2024-06-19,0851234006500-AL,Colombia,0.59
2024-06-19,0851234006500-AL,Costa Rica,0.59
2024-06-19,0851234006500-AL,Sumatra,0.59
2024-06-19,0851234006500-AL,Ethiopia,0.59
2024-06-19,00850029152262,Mexico,2.44
2024-06-19,10851234006828-AL,Costa Rica,1.42
2024-06-19,10851234006828-AL,Sumatra,1.42
2024-06-19,10851234006828-AL,Ethiopia,1.42
2024-06-19,0851234006170-AL,Sumatra,2.13
2024-06-19,0851234006500-AL,Colombia,0.59
2024-06-19,0851234006500-AL,Costa Rica,0.59
2024-06-19,0851234006500-AL,Sumatra,0.59
2024-06-19,0851234006500-AL,Ethiopia,0.59
2024-06-19,0851234006500-AL,Colombia,1.18
2024-06-19,0851234006500-AL,Costa Rica,1.18
2024-06-19,0851234006500-AL,Sumatra,1.18
2024-06-19,0851234006500-AL,Ethiopia,1.18
2024-06-21,0851234006500-AL,Colombia,0.59
2024-06-21,0851234006500-AL,Costa Rica,0.59
2024-06-21,0851234006500-AL,Sumatra,0.59
2024-06-21,0851234006500-AL,Ethiopia,0.59
2024-06-21,2.08677E+13,Colombia,0.89
2024-06-21,2.08677E+13,Colombia,0.89
2024-06-21,00850029152033,Colombia,4.88
2024-06-21,00850029152040,Costa Rica,4.88
2024-06-21,00850029152033,Colombia,19.52
2024-06-21,00850029152040,Costa Rica,9.76
2024-06-21,00850029152095,Ethiopia,4.88
2024-06-21,00850029152040,Costa Rica,4.88
2024-06-21,00850029152040,Costa Rica,4.88
2024-06-21,2.08677E+13,DCF Colombia,0.89
2024-06-21,2.08677E+13,Colombia,3.56
2024-06-21,00850029152088,Sumatra,14.64
2024-06-21,00850029152033,Colombia,24.4
2024-06-24,00850029152033,Colombia,9.76
2024-06-24,00850029152095,Ethiopia,9.76
2024-06-24,0851234006159-AL,Colombia,4.26
2024-06-24,0851234006170-AL,Sumatra,4.26
2024-06-24,0851234006163-AL,Ethiopia,4.26
2024-06-24,10850029152191-AL,Mexico,4.26
2024-06-24,00850029152088,Sumatra,9.76
2024-06-24,0851234006408-AL,Colombia,36.6
2024-06-24,0851234006500-AL,Colombia,0.59
2024-06-24,0851234006500-AL,Costa Rica,0.59
2024-06-24,0851234006500-AL,Sumatra,0.59
2024-06-24,0851234006500-AL,Ethiopia,0.59
2024-06-24,00850029152095,Ethiopia,4.88
2024-06-24,0851234006500-AL,Colombia,0.59
2024-06-24,0851234006500-AL,Costa Rica,0.59
2024-06-24,0851234006500-AL,Sumatra,0.59
2024-06-24,0851234006500-AL,Ethiopia,0.59
2024-06-24,0851234006500-AL,Colombia,1.18
2024-06-24,0851234006500-AL,Costa Rica,1.18
2024-06-24,0851234006500-AL,Sumatra,1.18
2024-06-24,0851234006500-AL,Ethiopia,1.18
2024-06-25,0851234006500-AL,Colombia,0.59
2024-06-25,0851234006500-AL,Costa Rica,0.59
2024-06-25,0851234006500-AL,Sumatra,0.59
2024-06-25,0851234006500-AL,Ethiopia,0.59
2024-06-25,0851234006500-AL,Colombia,0.59
2024-06-25,0851234006500-AL,Costa Rica,0.59
2024-06-25,0851234006500-AL,Sumatra,0.59
2024-06-25,0851234006500-AL,Ethiopia,0.59
2024-06-25,0851234006500-AL,Colombia,0.59
2024-06-25,0851234006500-AL,Costa Rica,0.59
2024-06-25,0851234006500-AL,Sumatra,0.59
2024-06-25,0851234006500-AL,Ethiopia,0.59
2024-06-25,0851234006408-AL,Colombia,7.32
2024-06-25,0851234006408-AL,Colombia,7.32
2024-06-25,0851234006408-AL,Colombia,14.64
2024-06-25,0851234006408-AL,Colombia,7.32
2024-06-25,0851234006163-AL,Ethiopia,1.4271
2024-06-25,0851234006200-AL,DCF Colombia,2.13
2024-06-25,0851234006159-AL,Colombia,2.13
2024-06-25,10851234006828-AL,Costa Rica,0.71
2024-06-25,10851234006828-AL,Sumatra,0.71
2024-06-25,10851234006828-AL,Ethiopia,0.71
2024-06-26,0851234006500-AL,Colombia,0.59
2024-06-26,0851234006500-AL,Costa Rica,0.59
2024-06-26,0851234006500-AL,Sumatra,0.59
2024-06-26,0851234006500-AL,Ethiopia,0.59
2024-06-26,0851234006500-AL,Colombia,0.59
2024-06-26,0851234006500-AL,Costa Rica,0.59
2024-06-26,0851234006500-AL,Sumatra,0.59
2024-06-26,0851234006500-AL,Ethiopia,0.59
2024-06-26,0851234006408-AL,Colombia,7.32
2024-06-26,0851234006408-AL,Colombia,7.32
2024-06-26,0851234006408-AL,Colombia,7.32
2024-06-27,00850029152040,Costa Rica,4.88
2024-06-27,2.08677E+13,DCF Colombia,0.89
2024-06-27,0851234006408-AL,Colombia,21.96
2024-06-27,2.08677E+13,Colombia,0.89
2024-06-27,0851234006408-AL,Colombia,58.56
2024-06-27,00850029152033,Colombia,4.88
2024-06-27,00850029152040,Costa Rica,4.88
2024-06-27,0851234006408-AL,Colombia,29.28
2024-06-27,2.08677E+13,Colombia,0.89
2024-06-27,0851234006170-AL,Sumatra,2.13
2024-06-27,0851234006408-AL,Colombia,21.96
2024-06-27,0851234006187-AL,Costa Rica,2.13
2024-06-27,2.08677E+13,Colombia,4.45
2024-06-27,0851234006408-AL,Colombia,14.64
2024-06-27,2.08677E+13,DCF Colombia,0.89
2024-06-27,0851234006408-AL,Colombia,21.96
2024-06-27,2.08677E+13,DCF Colombia,0.89
2024-06-27,0851234006408-AL,Colombia,87.84
2024-06-27,0851234006500-AL,Colombia,0.59
2024-06-27,0851234006500-AL,Costa Rica,0.59
2024-06-27,0851234006500-AL,Sumatra,0.59
2024-06-27,0851234006500-AL,Ethiopia,0.59
2024-06-27,851234006364-AL,Colombia,2.15
2024-06-27,0851234006200-AL,DCF Colombia,2.13
2024-06-27,0851234006500-AL,Colombia,1.77
2024-06-27,0851234006500-AL,Costa Rica,1.77
2024-06-27,0851234006500-AL,Sumatra,1.77
2024-06-27,0851234006500-AL,Ethiopia,1.77
2024-06-28,00850029152101,Costa Rica,3.26
2024-06-28,00850029152101,Sumatra,3.26
2024-06-28,00850029152101,Ethiopia,3.26
2024-06-28,851234006364-AL,Colombia,2.15
2024-07-01,0851234006187-AL,Costa Rica,2.13
2024-07-01,0851234006187-AL,Costa Rica,2.13
2024-07-01,2.08677E+13,Colombia,0.89
2024-07-01,0851234006408-AL,Colombia,7.32
2024-07-02,00850029152040,Costa Rica,4.88
2024-07-02,2.08677E+13,DCF Colombia,0.89
2024-07-02,00850029152033,Colombia,19.52
2024-07-02,0851234006408-AL,Colombia,226.92000000000002
2024-07-02,00850029152088,Sumatra,4.88
2024-07-02,00850029152040,Costa Rica,4.88
2024-07-02,0851234006500-AL,Colombia,0.59
2024-07-02,0851234006500-AL,Costa Rica,0.59
2024-07-02,0851234006500-AL,Sumatra,0.59
2024-07-02,0851234006500-AL,Ethiopia,0.59
2024-07-02,2.08677E+13,Colombia,0.89
2024-07-02,2.08677E+13,Costa Rica,0.89
2024-07-02,2.08677E+13,Costa Rica,0.89
2024-07-02,2.08677E+13,Colombia,0.89
2024-07-02,0851234006500-AL,Colombia,2.36
2024-07-02,0851234006500-AL,Costa Rica,2.36
2024-07-02,0851234006500-AL,Sumatra,2.36
2024-07-02,0851234006500-AL,Ethiopia,2.36
2024-07-03,0851234006170-AL,Sumatra,2.13
2024-07-03,2.08677E+13,Colombia,0.89
2024-07-03,0851234006187-AL,Costa Rica,2.13
2024-07-03,0851234006170-AL,Sumatra,2.13
2024-07-03,2.08677E+13,Colombia,0.89
2024-07-03,0851234006408-AL,Colombia,7.32
2024-07-03,2.08677E+13,DCF Colombia,0.89
2024-07-03,00850029152095,Ethiopia,4.88
2024-07-03,00850029152033,Colombia,4.88
2024-07-03,00850029152040,Costa Rica,4.88
2024-07-03,00850029152088,Sumatra,9.76
2024-07-03,00850029152095,Ethiopia,19.52
2024-07-03,0851234006500-AL,Colombia,0.59
2024-07-03,0851234006500-AL,Costa Rica,0.59
2024-07-03,0851234006500-AL,Sumatra,0.59
2024-07-03,0851234006500-AL,Ethiopia,0.59
2024-07-03,0851234006500-AL,Colombia,1.18
2024-07-03,0851234006500-AL,Costa Rica,1.18
2024-07-03,0851234006500-AL,Sumatra,1.18
2024-07-03,0851234006500-AL,Ethiopia,1.18
2024-07-03,00850029152033,Colombia,9.76
2024-07-03,0851234006500-AL,Colombia,0.59
2024-07-03,0851234006500-AL,Costa Rica,0.59
2024-07-03,0851234006500-AL,Sumatra,0.59
2024-07-03,0851234006500-AL,Ethiopia,0.59
2024-07-03,0851234006500-AL,Colombia,0.59
2024-07-03,0851234006500-AL,Costa Rica,0.59
2024-07-03,0851234006500-AL,Sumatra,0.59
2024-07-03,0851234006500-AL,Ethiopia,0.59
2024-07-03,0851234006500-AL,Colombia,0.59
2024-07-03,0851234006500-AL,Costa Rica,0.59
2024-07-03,0851234006500-AL,Sumatra,0.59
2024-07-03,0851234006500-AL,Ethiopia,0.59
2024-07-03,0851234006408-AL,Colombia,7.32
2024-07-03,0851234006408-AL,Colombia,7.32
2024-07-03,0851234006187-AL,Costa Rica,2.13
2024-07-03,0851234006500-AL,Colombia,0.59
2024-07-03,0851234006500-AL,Costa Rica,0.59
2024-07-03,0851234006500-AL,Sumatra,0.59
2024-07-03,0851234006500-AL,Ethiopia,0.59
2024-07-05,0851234006500-AL,Colombia,0.59
2024-07-05,0851234006500-AL,Costa Rica,0.59
2024-07-05,0851234006500-AL,Sumatra,0.59
2024-07-05,0851234006500-AL,Ethiopia,0.59
2024-07-05,2.08677E+13,Costa Rica,0.89
2024-07-05,2.08677E+13,Colombia,0.89
2024-07-05,0851234006408-AL,Colombia,7.32
2024-07-05,2.08677E+13,Colombia,1.78
2024-07-05,2.08677E+13,Colombia,1.78
